Date,DAX,SPX,DAX_Return,SPX_Return
2018-05-15,12970.0400390625,2711.449951171875,-0.05911820561230652,-0.6865655043990812
2018-05-16,12996.330078125,2722.4599609375,0.20249305487855404,0.4052339847514407
2018-05-17,13114.6103515625,2720.1298828125,0.9059886816964275,-0.08562387886101003
2018-05-18,13077.7197265625,2712.969970703125,-0.28169047414827986,-0.26356652545503156
2018-05-22,13169.919921875,2724.43994140625,0.7025437393415374,0.42189159550580685
2018-05-23,12976.83984375,2733.2900390625,-1.4769217260766827,0.32431452068987515
2018-05-24,12855.08984375,2727.760009765625,-0.9426388426866223,-0.20252629577225517
2018-05-25,12938.009765625,2721.330078125,0.6429642717768348,-0.2360003054185922
2018-05-29,12666.509765625,2689.860107421875,-2.1207988366040187,-1.1631572511792225
2018-05-30,12783.759765625,2724.010009765625,0.9214112989838205,1.2615875351923802
2018-05-31,12604.8896484375,2705.27001953125,-1.4090791031965624,-0.6903333243434208
2018-06-01,12724.26953125,2734.6201171875,0.9426350549844497,1.079079970923988
2018-06-04,12770.75,2746.8701171875,0.3646243156617031,0.4469594898352221
2018-06-05,12787.1298828125,2748.800048828125,0.12817874667425258,0.0702346269575674
2018-06-06,12830.0703125,2772.35009765625,0.335247174379963,0.8530900637311971
2018-06-07,12811.0498046875,2770.3701171875,-0.1483594415090446,-0.07144436219845289
2018-06-08,12766.5498046875,2779.030029296875,-0.34796107202361,0.31210289077513476
2018-06-11,12842.91015625,2782.0,0.596346646736581,0.10681370069403208
2018-06-12,12842.2998046875,2786.85009765625,-0.004752552644446228,0.17418672787038483
2018-06-13,12890.580078125,2775.6298828125,0.3752423382765472,-0.40342545414114567
2018-06-14,13107.099609375,2782.489990234375,1.6657220196249947,0.24685005225036868
2018-06-15,13010.5498046875,2779.659912109375,-0.739348652477008,-0.101762031549408
2018-06-18,12834.1103515625,2773.75,-1.3654054124191233,-0.2128391180886516
2018-06-19,12677.9697265625,2762.590087890625,-1.2240677680323993,-0.4031517951391294
2018-06-20,12695.16015625,2767.320068359375,0.13550107848033985,0.17106902241125452
2018-06-21,12511.91015625,2749.760009765625,-1.453982760166317,-0.6365728843220269
2018-06-22,12579.7197265625,2754.8798828125,0.5404968565990843,0.18602032551338835
2018-06-25,12270.330078125,2717.070068359375,-2.4901812142878055,-1.3819722967770653
2018-06-26,12234.33984375,2723.06005859375,-0.2937420529885521,0.22021505056967236
2018-06-27,12348.6103515625,2699.6298828125,0.9296795538422756,-0.8641586313141116
2018-06-28,12177.23046875,2716.31005859375,-1.3975681694070028,0.6159680019031287
2018-06-29,12306.0,2718.3701171875,1.0519095410161718,0.07581158875170001
2018-07-02,12238.169921875,2726.7099609375,-0.552719859946081,0.3063260834293461
2018-07-03,12349.1396484375,2713.219970703125,0.9026646834363319,-0.4959629280533677
2018-07-05,12464.2900390625,2736.610107421875,0.928136244745783,0.8583856745537827
2018-07-06,12496.169921875,2759.820068359375,0.25544321056105257,0.844551760058016
2018-07-09,12543.8896484375,2784.169921875,0.3811475304087337,0.8784290785341505
2018-07-10,12609.849609375,2793.840087890625,0.5244557196780382,0.3467249318821859
2018-07-11,12417.1298828125,2774.02001953125,-1.54012621472072,-0.7119486371916502
2018-07-12,12492.9697265625,2798.2900390625,0.6089102754816744,0.87109915801719
2018-07-13,12540.73046875,2801.31005859375,0.3815720389990505,0.10786555366086474
2018-07-16,12561.01953125,2798.429931640625,0.16165460111997834,-0.10286646208985384
2018-07-17,12661.5400390625,2809.550048828125,0.7970724757302032,0.39658243434434315
2018-07-18,12765.9404296875,2815.6201171875,0.8211665124148315,0.21581820767374627
2018-07-19,12686.2900390625,2804.489990234375,-0.6258834622353404,-0.3960826849049506
2018-07-20,12561.419921875,2801.830078125,-0.9891680120077946,-0.09488977712743676
2018-07-23,12548.5703125,2806.97998046875,-0.10234659891706566,0.18363623432315188
2018-07-24,12689.3896484375,2820.39990234375,1.1159443753968763,0.47695188860535614
2018-07-25,12579.330078125,2846.070068359375,-0.871118659668704,0.9060435070372713
2018-07-26,12809.23046875,2837.43994140625,1.8111044484027692,-0.303690274886736
